Day,CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude
Tuesday,17029184,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 ROOSEVELT AVE,05/23/2017 12:00:00 AM 12:20,37.870145, -122.276287
Tuesday,17043353,DISTURBANCE,DISORDERLY CONDUCT,2100 SHATTUCK AVE,07/25/2017 12:00:00 AM 21:15,37.871167, -122.268285
Tuesday,17021533,VANDALISM,VANDALISM,2100 PRINCE ST,04/18/2017 12:00:00 AM 13:40,37.8531, -122.266131
Tuesday,17042512,THEFT MISD. (UNDER $950),LARCENY,1001 FAIRGROUNDS DR,07/04/2017 12:00:00 AM 10:00,Berkeley, CA
Tuesday,17030842,DISTURBANCE,DISORDERLY CONDUCT,2100 BANCROFT WAY,05/30/2017 12:00:00 AM 17:04,37.867601, -122.267718
Tuesday,17032471,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 JULIA ST,06/06/2017 12:00:00 AM 21:31,37.854186, -122.279157
Tuesday,17043205,ROBBERY,ROBBERY,1800 SEVENTH ST,07/25/2017 12:00:00 AM 07:10,37.870538, -122.297407
Tuesday,17026291,VANDALISM,VANDALISM,2300 TELEGRAPH AVE,05/09/2017 12:00:00 AM 22:00,37.868714, -122.259189
Tuesday,17013832,VEHICLE STOLEN,MOTOR VEHICLE THEFT,ALCATRAZ AVENUE & KING ST,03/07/2017 12:00:00 AM 08:00,37.848453, -122.273607
Tuesday,17046391,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,08/08/2017 12:00:00 AM 14:40,37.857409, -122.268473
Tuesday,17044923,BURGLARY AUTO,BURGLARY - VEHICLE,1600 SAN PABLO AVE,08/01/2017 12:00:00 AM 10:30,37.875189, -122.294176
Tuesday,17037287,VANDALISM,VANDALISM,2300 SACRAMENTO ST,06/27/2017 12:00:00 AM 22:00,37.865816, -122.281601
Tuesday,17091624,THEFT FELONY (OVER $950),LARCENY,2000 LINCOLN ST,08/15/2017 12:00:00 AM 05:00,37.877232, -122.271244
Tuesday,17091462,IDENTITY THEFT,FRAUD,400 ARLINGTON AVE,07/18/2017 12:00:00 AM 07:35,37.902657, -122.277443
Tuesday,17090988,VANDALISM,VANDALISM,1200 COLUSA AVE,05/23/2017 12:00:00 AM 11:40,37.884071, -122.27931
Tuesday,17048181,FRAUD/FORGERY,FRAUD,2100 KITTREDGE ST,07/11/2017 12:00:00 AM 19:00,37.868512, -122.26781
Tuesday,17043224,VEHICLE STOLEN,MOTOR VEHICLE THEFT,900 PARKER ST,07/25/2017 12:00:00 AM 09:24,37.858455, -122.293374
Tuesday,17014446,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2300 WARD ST,03/14/2017 12:00:00 AM 17:00,37.860105, -122.261901
Tuesday,17020142,THEFT FELONY (OVER $950),LARCENY,1400 ALLSTON WAY,04/11/2017 12:00:00 AM 13:00,37.867117, -122.283641
Tuesday,17091009,BURGLARY AUTO,BURGLARY - VEHICLE,700 SPRUCE ST,05/23/2017 12:00:00 AM 06:45,37.898024, -122.269917
Tuesday,17091505,THEFT FELONY (OVER $950),LARCENY,TELEGRAPH AVENUE & BANCROFT WAY,08/01/2017 12:00:00 AM 11:00,37.868714, -122.259189
Tuesday,17038686,BURGLARY AUTO,BURGLARY - VEHICLE,1900 FOURTH ST,07/04/2017 12:00:00 AM 21:10,37.868281, -122.300102
Tuesday,17090781,BURGLARY AUTO,BURGLARY - VEHICLE,1000 GRAYSON ST,04/18/2017 12:00:00 AM 00:00,37.855748, -122.290281
Tuesday,17046509,DISTURBANCE,DISORDERLY CONDUCT,1700 UNIVERSITY AVE,08/08/2017 12:00:00 AM 23:39,37.870948, -122.27733
Tuesday,17043288,THEFT FROM PERSON,LARCENY,SHATTUCK AVENUE & CENTER ST,07/25/2017 12:00:00 AM 14:30,37.870346, -122.267796
Tuesday,17033874,BURGLARY AUTO,BURGLARY - VEHICLE,1000 GILMAN ST,06/13/2017 12:00:00 AM 09:10,37.88015, -122.297446
Tuesday,17091247,VANDALISM,VANDALISM,2400 PROSPECT ST,06/27/2017 12:00:00 AM 21:20,37.867717, -122.249901
Tuesday,17046499,ROBBERY,ROBBERY,2500 DWIGHT WAY,08/08/2017 12:00:00 AM 22:12,37.865134, -122.258331
Tuesday,17090823,THEFT MISD. (UNDER $950),LARCENY,1400 BONITA AVE,04/25/2017 12:00:00 AM 01:00,37.881433, -122.272921
Tuesday,17027788,ROBBERY,ROBBERY,1000 GILMAN ST,05/16/2017 12:00:00 AM 19:39,37.88015, -122.297446
Tuesday,17022995,NARCOTICS,DRUG VIOLATION,2900 ADELINE ST,04/25/2017 12:00:00 AM 14:02,37.856121, -122.26876
Tuesday,17040200,THEFT MISD. (UNDER $950),LARCENY,1600 BERKELEY WAY,07/11/2017 12:00:00 AM 16:29,37.871593, -122.279879
Tuesday,17014278,ASSAULT/BATTERY MISD.,ASSAULT,BANCROFT WAY & ELLSWORTH ST,03/14/2017 12:00:00 AM 15:40,37.86814, -122.263736
Tuesday,17048210,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 STUART ST,08/15/2017 12:00:00 AM 19:00,37.859854, -122.255807
Tuesday,17018863,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,600 CEDAR ST,04/04/2017 12:00:00 AM 18:00,37.873089, -122.304616
Tuesday,17046400,THEFT MISD. (UNDER $950),LARCENY,1800 MILVIA ST,08/08/2017 12:00:00 AM 13:32,37.874489, -122.271072
Tuesday,17038605,VANDALISM,VANDALISM,SHATTUCK AVENUE & DURANT AVE,07/04/2017 12:00:00 AM 16:11,37.8667, -122.267614
Tuesday,17041926,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,600 SHATTUCK SQ,07/18/2017 12:00:00 AM 16:00,Berkeley, CA
Tuesday,17044832,BURGLARY AUTO,BURGLARY - VEHICLE,2100 WARD ST,08/01/2017 12:00:00 AM 19:30,37.85948, -122.266689
Tuesday,17030809,DISTURBANCE,DISORDERLY CONDUCT,1600 SHATTUCK AVE,05/30/2017 12:00:00 AM 14:50,37.878112, -122.269114
Tuesday,17029254,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,MILVIA STREET & HEARST AVE,05/23/2017 12:00:00 AM 16:05,37.873607, -122.270903
Tuesday,17044721,DISTURBANCE,DISORDERLY CONDUCT,1000 BANCROFT WAY,08/01/2017 12:00:00 AM 10:12,37.864154, -122.293041
Tuesday,17046343,NARCOTICS,DRUG VIOLATION,2900 OTIS ST,08/08/2017 12:00:00 AM 09:18,37.856134, -122.270198
Tuesday,17091081,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SAN PABLO AVE,06/06/2017 12:00:00 AM 20:00,37.880262, -122.295809
Tuesday,17048117,THEFT MISD. (UNDER $950),LARCENY,2000 SAN PABLO AVE,08/15/2017 12:00:00 AM 06:00,37.868845, -122.29214
Tuesday,17037260,VANDALISM,VANDALISM,2400 HILLSIDE AVE,06/27/2017 12:00:00 AM 21:00,37.867373, -122.249515
Tuesday,17035584,BURGLARY AUTO,BURGLARY - VEHICLE,HARRISON STREET & SIXTH ST,06/20/2017 12:00:00 AM 20:30,37.881142, -122.30191
Tuesday,17091451,THEFT MISD. (UNDER $950),LARCENY,2000 HEARST AVE,07/25/2017 12:00:00 AM 18:55,37.873639, -122.27064
Tuesday,17024718,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,500 VINCENTE AVE,05/02/2017 12:00:00 AM 07:15,37.899278, -122.283222
Tuesday,17012821,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,03/07/2017 12:00:00 AM 11:50,37.867513, -122.26127
Tuesday,17021520,SEXUAL ASSAULT MISD.,SEX CRIME,2200 SHATTUCK AVE,04/18/2017 12:00:00 AM 12:45,37.869363, -122.268028
Tuesday,17044967,VANDALISM,VANDALISM,1700 CHANNING WAY,08/01/2017 12:00:00 AM 19:00,37.864591, -122.276855
Tuesday,17031049,THEFT FELONY (OVER $950),LARCENY,2100 OREGON ST,05/09/2017 12:00:00 AM 12:00,37.857637, -122.266803
Tuesday,17041843,ROBBERY,ROBBERY,BLAKE STREET & MABEL ST,07/18/2017 12:00:00 AM 21:20,37.86077, -122.285323
Tuesday,17091029,THEFT MISD. (UNDER $950),LARCENY,2800 WALLACE ST,05/30/2017 12:00:00 AM 00:30,37.855053, -122.286577
Tuesday,17024565,DISTURBANCE,DISORDERLY CONDUCT,2700 COLLEGE AVE,05/02/2017 12:00:00 AM 07:47,37.861645, -122.253508
Tuesday,17015891,MISSING ADULT,MISSING PERSON,1600 ALCATRAZ AVE,03/21/2017 12:00:00 AM 11:30,37.848152, -122.275807
Tuesday,17015852,THEFT FELONY (OVER $950),LARCENY,1300 SAN PABLO AVE,03/21/2017 12:00:00 AM 19:30,37.880262, -122.295809
Tuesday,17091433,THEFT MISD. (UNDER $950),LARCENY,300 ALVARADO RD,07/18/2017 12:00:00 AM 10:00,37.857463, -122.238032
Tuesday,17043296,DOMESTIC VIOLENCE,FAMILY OFFENSE,2900 DOHR ST,07/25/2017 12:00:00 AM 15:30,37.854612, -122.281178
Tuesday,17091004,VANDALISM,VANDALISM,2800 COLLEGE AVE,05/16/2017 12:00:00 AM 21:00,37.859988, -122.253339
Tuesday,17012797,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,03/07/2017 12:00:00 AM 09:00,37.867513, -122.26127
Tuesday,17020217,BRANDISHING,WEAPONS OFFENSE,DOHR STREET & ASHBY AVE,04/11/2017 12:00:00 AM 21:22,37.853232, -122.280493
Tuesday,17015690,ROBBERY,ROBBERY,3100 SAN PABLO AVE,03/21/2017 12:00:00 AM 06:00,37.821533, -122.276741
Tuesday,17091013,THEFT MISD. (UNDER $950),LARCENY,2700 BENVENUE AVE,05/23/2017 12:00:00 AM 12:35,37.861591, -122.254736
Tuesday,17091185,IDENTITY THEFT,FRAUD,1700 OXFORD ST,06/20/2017 12:00:00 AM 15:30,37.876881, -122.266666
Tuesday,17047921,THEFT MISD. (UNDER $950),LARCENY,2200 OXFORD ST,08/15/2017 12:00:00 AM 14:21,37.869625, -122.265892
Tuesday,17023154,VEHICLE STOLEN,MOTOR VEHICLE THEFT,SHATTUCK AVENUE & ROSE ST,04/25/2017 12:00:00 AM 15:00,37.88205, -122.269454
Tuesday,17049635,THEFT MISD. (UNDER $950),LARCENY,1500 SHATTUCK AVE,08/22/2017 12:00:00 AM 16:29,37.880227, -122.26936
Tuesday,17091251,VANDALISM,VANDALISM,1900 CHANNING WAY,06/27/2017 12:00:00 AM 23:30,37.865205, -122.272027
Tuesday,17091223,IDENTITY THEFT,FRAUD,2700 RUSSELL ST,06/06/2017 12:00:00 AM 15:00,37.858518, -122.252653
Tuesday,17046358,MISSING ADULT,MISSING PERSON,2100 CARLETON ST,08/08/2017 12:00:00 AM 10:04,37.861265, -122.26698
Tuesday,17031085,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2900 DOHR ST,05/30/2017 12:00:00 AM 08:00,37.854612, -122.281178
Tuesday,17090644,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,03/28/2017 12:00:00 AM 08:10,37.869096, -122.270137
Tuesday,17046728,SEXUAL ASSAULT FEL.,SEX CRIME,2000 BERKELEY WAY,08/08/2017 12:00:00 AM 22:00,37.872691, -122.270741
Tuesday,17015698,ROBBERY,ROBBERY,CHANNING WAY & TELEGRAPH AVE,03/21/2017 12:00:00 AM 08:31,37.866919, -122.258812
Tuesday,17017339,THEFT MISD. (UNDER $950),LARCENY,1900 ASHBY AVE,03/28/2017 12:00:00 AM 16:40,37.854286, -122.271015
Tuesday,17021582,THEFT MISD. (UNDER $950),LARCENY,1100 UNIVERSITY AVE,04/18/2017 12:00:00 AM 14:00,37.869067, -122.292043
Tuesday,17017329,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,03/28/2017 12:00:00 AM 12:21,37.867852, -122.258699
Tuesday,17020239,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 DANA ST,04/11/2017 12:00:00 AM 09:00,37.863072, -122.260352
Tuesday,17026234,MISSING ADULT,MISSING PERSON,1500 ADDISON ST,05/09/2017 12:00:00 AM 13:00,37.869448, -122.281783
Tuesday,17012814,MISSING JUVENILE,MISSING PERSON,1600 BLAKE ST,03/07/2017 12:00:00 AM 11:00,37.861653, -122.278529
Tuesday,17024643,THEFT FROM AUTO,LARCENY - FROM VEHICLE,BANCROFT WAY & TELEGRAPH AVE,05/02/2017 12:00:00 AM 12:30,37.868714, -122.259189
Tuesday,17012794,ROBBERY,ROBBERY,CENTER STREET & M L KING JR WAY,03/07/2017 12:00:00 AM 14:01,Berkeley, CA
Tuesday,17037307,VANDALISM,VANDALISM,2300 PROSPECT ST,06/27/2017 12:00:00 AM 20:00,37.869332, -122.25019
Tuesday,17049640,ASSAULT/BATTERY MISD.,ASSAULT,CEDAR STREET & SECOND ST,08/22/2017 12:00:00 AM 17:25,37.873194, -122.30407
Tuesday,17029295,DISTURBANCE,DISORDERLY CONDUCT,M L KING JR WAY & ALLSTON WAY,05/23/2017 12:00:00 AM 19:52,Berkeley, CA
Tuesday,17090942,THEFT MISD. (UNDER $950),LARCENY,2600 ELLSWORTH ST,05/16/2017 12:00:00 AM 16:15,37.862562, -122.262598
Tuesday,17020078,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 CYPRESS ST,04/11/2017 12:00:00 AM 03:30,37.880467, -122.27869
Tuesday,17041674,NARCOTICS,DRUG VIOLATION,ALLSTON WAY & EIGHTH ST,07/18/2017 12:00:00 AM 02:49,37.865703, -122.294633
Tuesday,17091625,VANDALISM,VANDALISM,2500 DURANT AVE,08/15/2017 12:00:00 AM 07:00,37.867852, -122.258699
Tuesday,17019378,BURGLARY AUTO,BURGLARY - VEHICLE,400 GILMAN ST,04/04/2017 12:00:00 AM 18:30,37.877715, -122.309618
Tuesday,17090492,BURGLARY AUTO,BURGLARY - VEHICLE,1800 SAN ANTONIO AVE,03/07/2017 12:00:00 AM 08:35,37.899976, -122.279605
Tuesday,17014442,MISSING JUVENILE,MISSING PERSON,1400 ALCATRAZ AVE,03/14/2017 12:00:00 AM 23:00,37.847682, -122.279381
Tuesday,17046445,THEFT MISD. (UNDER $950),LARCENY,2000 KITTREDGE ST,08/08/2017 12:00:00 AM 10:30,37.868204, -122.270054
Tuesday,17035583,DISTURBANCE,DISORDERLY CONDUCT,1800 UNIVERSITY AVE,06/20/2017 12:00:00 AM 20:25,37.871246, -122.274991
Tuesday,17030839,BURGLARY AUTO,BURGLARY - VEHICLE,900 HEINZ AVE,05/30/2017 12:00:00 AM 12:00,37.853552, -122.291561
Tuesday,17021550,DISTURBANCE,DISORDERLY CONDUCT,HEARST AVENUE & FOURTH ST,04/18/2017 12:00:00 AM 15:40,37.868878, -122.300284
Tuesday,17035668,BURGLARY AUTO,BURGLARY - VEHICLE,2400 WARRING ST,06/20/2017 12:00:00 AM 20:00,37.867708, -122.250801
Tuesday,17026150,ASSAULT/BATTERY MISD.,ASSAULT,1800 SAN PABLO AVE,05/09/2017 12:00:00 AM 09:55,37.871402, -122.292965
Tuesday,17048040,VEHICLE RECOVERED,RECOVERED VEHICLE,CENTER STREET & OXFORD ST,08/15/2017 12:00:00 AM 23:55,37.870583, -122.265956
Tuesday,17034235,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 CHANNING WAY,06/13/2017 12:00:00 AM 20:20,37.865205, -122.272027
Tuesday,17046646,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 CHANNING WAY,08/08/2017 12:00:00 AM 17:45,37.865501, -122.269774
Tuesday,17020179,SEXUAL ASSAULT MISD.,SEX CRIME,2600 M L KING JR WAY,04/11/2017 12:00:00 AM 17:49,Berkeley, CA
Tuesday,17091183,BURGLARY AUTO,BURGLARY - VEHICLE,2600 TELEGRAPH AVE,06/20/2017 12:00:00 AM 18:35,37.862927, -122.258784
Tuesday,17090910,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,05/09/2017 12:00:00 AM 15:30,37.881957, -122.269551
Tuesday,17017319,DISTURBANCE,DISORDERLY CONDUCT,100 FAIRLAWN DR,03/28/2017 12:00:00 AM 11:48,37.886423, -122.251919
Tuesday,17013620,IDENTITY THEFT,FRAUD,2500 PRINCE ST,03/07/2017 12:00:00 AM 12:00,37.854091, -122.256132
Tuesday,17043202,ASSAULT/BATTERY MISD.,ASSAULT,1700 UNIVERSITY AVE,07/25/2017 12:00:00 AM 06:41,37.870948, -122.27733
Tuesday,17021545,DISTURBANCE,DISORDERLY CONDUCT,3000 ADELINE ST,04/18/2017 12:00:00 AM 15:00,37.85488, -122.269079
Tuesday,17023446,MISSING ADULT,MISSING PERSON,2000 ESSEX ST,04/25/2017 12:00:00 AM 12:00,37.853552, -122.268286
Tuesday,17043295,BURGLARY AUTO,BURGLARY - VEHICLE,1900 CHANNING WAY,07/25/2017 12:00:00 AM 01:00,37.865205, -122.272027
Tuesday,17035582,DOMESTIC VIOLENCE,FAMILY OFFENSE,1500 CAMPUS DR,06/20/2017 12:00:00 AM 20:07,37.881636, -122.252328
Tuesday,17091571,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SIXTH ST,08/08/2017 12:00:00 AM 21:15,37.879335, -122.301332
Tuesday,17033987,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,06/13/2017 12:00:00 AM 18:11,37.868714, -122.259189
Tuesday,17026256,THEFT MISD. (UNDER $950),LARCENY,1800 UNIVERSITY AVE,05/09/2017 12:00:00 AM 19:00,37.871246, -122.274991
Tuesday,17027649,ASSAULT/BATTERY MISD.,ASSAULT,1200 SECOND ST,05/16/2017 12:00:00 AM 07:25,37.88024, -122.306387
Tuesday,17038990,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1400 CURTIS ST,07/04/2017 12:00:00 AM 20:00,37.878819, -122.290993
Tuesday,17035573,BURGLARY AUTO,BURGLARY - VEHICLE,3100 TELEGRAPH AVE,06/20/2017 12:00:00 AM 18:57,37.853875, -122.260048
Tuesday,17018827,NARCOTICS,DRUG VIOLATION,MILVIA STREET & UNIVERSITY AVE,04/04/2017 12:00:00 AM 23:44,37.871818, -122.270595
Tuesday,17043313,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,07/25/2017 12:00:00 AM 17:13,37.868714, -122.259189
Tuesday,17033686,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1900 EL DORADO AVE,05/09/2017 12:00:00 AM 20:39,37.887221, -122.275836
Tuesday,17040094,ASSAULT/BATTERY MISD.,ASSAULT,1000 UNIVERSITY AVE,07/11/2017 12:00:00 AM 03:00,37.868641, -122.29415
Tuesday,17049725,ASSAULT/BATTERY FEL.,ASSAULT,1600 PRINCE ST,08/22/2017 12:00:00 AM 22:30,37.85177, -122.276489
Tuesday,17020214,NARCOTICS,DRUG VIOLATION,SECOND STREET & HEARST AVE,04/11/2017 12:00:00 AM 21:06,37.868417, -122.302539
Tuesday,17027764,ASSAULT/BATTERY FEL.,ASSAULT,CALIFORNIA STREET & RUSSELL ST,05/16/2017 12:00:00 AM 16:30,37.854274, -122.28319
Tuesday,17091578,VANDALISM,VANDALISM,1300 SIXTH ST,08/08/2017 12:00:00 AM 20:00,37.879335, -122.301332
Tuesday,17037053,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,3100 TELEGRAPH AVE,06/27/2017 12:00:00 AM 01:45,37.853875, -122.260048
Tuesday,17032475,THEFT FROM PERSON,LARCENY,2200 SHATTUCK AVE,06/06/2017 12:00:00 AM 19:00,37.869363, -122.268028
Tuesday,17046483,BURGLARY AUTO,BURGLARY - VEHICLE,SIXTH STREET & CAMELIA ST,08/08/2017 12:00:00 AM 20:30,37.877623, -122.30078
Tuesday,17017380,MISSING ADULT,MISSING PERSON,1400 BONITA AVE,03/28/2017 12:00:00 AM 16:00,37.881433, -122.272921
Tuesday,17091188,THEFT MISD. (UNDER $950),LARCENY,2400 WARRING ST,06/20/2017 12:00:00 AM 23:00,37.867708, -122.250801
Tuesday,17030755,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1100 WOODSIDE RD,05/30/2017 12:00:00 AM 10:26,37.893067, -122.253495
Tuesday,17030915,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SIXTH ST,05/30/2017 12:00:00 AM 20:55,37.879335, -122.301332
Tuesday,17029201,DISTURBANCE,DISORDERLY CONDUCT,FOURTH STREET & HARRISON ST,05/23/2017 12:00:00 AM 13:00,37.880718, -122.304145
Tuesday,17046374,DISTURBANCE,DISORDERLY CONDUCT,HASTE STREET & MILVIA ST,08/08/2017 12:00:00 AM 10:20,37.86456, -122.269954
Tuesday,17034894,FRAUD/FORGERY,FRAUD,2000 CEDAR ST,06/13/2017 12:00:00 AM 13:00,37.878124, -122.27141
Tuesday,17090826,BURGLARY AUTO,BURGLARY - VEHICLE,1800 WARD ST,04/25/2017 12:00:00 AM 23:59,37.858673, -122.273365
Tuesday,17049553,DOMESTIC VIOLENCE,FAMILY OFFENSE,ASHBY AVENUE & WHEELER ST,08/22/2017 12:00:00 AM 10:55,37.855544, -122.264563
Tuesday,17026302,NARCOTICS,DRUG VIOLATION,SEVENTH STREET & PAGE ST,05/09/2017 12:00:00 AM 22:40,37.876644, -122.299354
Tuesday,17037157,BURGLARY AUTO,BURGLARY - VEHICLE,2000 OREGON ST,06/27/2017 12:00:00 AM 16:45,37.857409, -122.268473
Tuesday,17030750,THEFT MISD. (UNDER $950),LARCENY,2600 TELEGRAPH AVE,05/30/2017 12:00:00 AM 09:35,37.862927, -122.258784
Tuesday,17012758,THEFT MISD. (UNDER $950),LARCENY,SHATTUCK AVENUE & KITTREDGE ST,03/07/2017 12:00:00 AM 09:04,37.868512, -122.26781
Tuesday,17024671,THEFT FELONY (OVER $950),LARCENY,2600 TELEGRAPH AVE,05/02/2017 12:00:00 AM 18:05,37.862927, -122.258784
Tuesday,17014531,ASSAULT/BATTERY MISD.,ASSAULT,1700 ROSE ST,03/14/2017 12:00:00 AM 17:30,37.880027, -122.279976
Tuesday,17026117,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2500 PIEDMONT AVE,05/09/2017 12:00:00 AM 06:00,37.865868, -122.251595
Tuesday,17035596,ASSAULT/BATTERY FEL.,ASSAULT,DWIGHT WAY & TELEGRAPH AVE,06/20/2017 12:00:00 AM 21:36,37.865121, -122.258455
Tuesday,17018807,BURGLARY AUTO,BURGLARY - VEHICLE,2500 DURANT AVE,04/04/2017 12:00:00 AM 21:10,37.867852, -122.258699
Tuesday,17017299,DISTURBANCE,DISORDERLY CONDUCT,1900 ALLSTON WAY,03/28/2017 12:00:00 AM 13:12,37.868785, -122.272701
Tuesday,17090821,THEFT FELONY (OVER $950),LARCENY,2000 LINCOLN ST,04/25/2017 12:00:00 AM 16:10,37.877232, -122.271244
Tuesday,17024697,THEFT FELONY (OVER $950),LARCENY,900 PARKER ST,05/02/2017 12:00:00 AM 13:30,37.858455, -122.293374
Tuesday,17049503,DISTURBANCE,DISORDERLY CONDUCT,900 DELAWARE ST,08/22/2017 12:00:00 AM 01:03,37.870793, -122.297496
Tuesday,17041777,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,600 VISTAMONT AVE,07/18/2017 12:00:00 AM 10:00,37.902646, -122.264456
Tuesday,17037106,BURGLARY AUTO,BURGLARY - VEHICLE,800 DELAWARE ST,06/27/2017 12:00:00 AM 06:00,37.870393, -122.299532
Tuesday,17042016,THEFT MISD. (UNDER $950),LARCENY,1500 VIRGINIA ST,07/18/2017 12:00:00 AM 10:00,37.874872, -122.282359
Tuesday,17012863,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,03/07/2017 12:00:00 AM 16:55,37.863611, -122.317566
Tuesday,17029794,VEHICLE STOLEN,MOTOR VEHICLE THEFT,3000 BATEMAN ST,05/23/2017 12:00:00 AM 10:00,37.855721, -122.2559
Tuesday,17043323,BURGLARY AUTO,BURGLARY - VEHICLE,1300 SIXTH ST,07/25/2017 12:00:00 AM 16:30,37.879335, -122.301332
Tuesday,17091274,THEFT MISD. (UNDER $950),LARCENY,2600 ETNA ST,06/27/2017 12:00:00 AM 07:30,37.863824, -122.252575
Tuesday,17091506,BURGLARY AUTO,BURGLARY - VEHICLE,CHANNING WAY & DANA ST,08/01/2017 12:00:00 AM 22:50,37.866622, -122.26108
Tuesday,17034587,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2300 SHATTUCK AVE,06/13/2017 12:00:00 AM 17:30,37.867176, -122.267802
Tuesday,17040108,BURGLARY AUTO,BURGLARY - VEHICLE,1600 SHORT ST,07/11/2017 12:00:00 AM 02:30,37.875779, -122.28347
Tuesday,17029166,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1900 SHATTUCK AVE,05/23/2017 12:00:00 AM 10:44,37.873687, -122.268616
Tuesday,17017428,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1500 ALCATRAZ AVE,03/28/2017 12:00:00 AM 19:00,37.847908, -122.277685
Tuesday,17029253,ASSAULT/BATTERY MISD.,ASSAULT,2100 SIXTH ST,05/23/2017 12:00:00 AM 16:10,37.866592, -122.297226
Tuesday,17091645,THEFT MISD. (UNDER $950),LARCENY,1900 ADDISON ST,08/15/2017 12:00:00 AM 18:30,37.870639, -122.272468
Tuesday,17026635,THEFT MISD. (UNDER $950),LARCENY,1900 ALLSTON WAY,04/25/2017 12:00:00 AM 11:38,37.868785, -122.272701
Tuesday,17049500,DOMESTIC VIOLENCE,FAMILY OFFENSE,SAN PABLO AVENUE & CEDAR ST,08/22/2017 12:00:00 AM 00:35,37.875218, -122.294052
Tuesday,17035416,VANDALISM,VANDALISM,1300 GRIZZLY PEAK BLVD,06/20/2017 12:00:00 AM 03:00,37.8871, -122.251321
Tuesday,17021584,BURGLARY AUTO,BURGLARY - VEHICLE,TENTH STREET & HARRISON ST,04/18/2017 12:00:00 AM 06:30,37.882024, -122.29756
Tuesday,17044626,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,08/01/2017 12:00:00 AM 00:09,37.873687, -122.268616
Tuesday,17034017,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,06/13/2017 12:00:00 AM 17:15,37.869096, -122.270137
Tuesday,17090546,DISTURBANCE,DISORDERLY CONDUCT,2700 CEDAR ST,03/14/2017 12:00:00 AM 20:00,37.87991, -122.25727
Tuesday,17047863,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 BENVENUE AVE,08/15/2017 12:00:00 AM 03:00,37.863522, -122.254992
Tuesday,17018893,ASSAULT/BATTERY MISD.,ASSAULT,2900 ADELINE ST,04/04/2017 12:00:00 AM 19:30,37.856121, -122.26876
Tuesday,17091245,BURGLARY AUTO,BURGLARY - VEHICLE,700 WILDCAT CANYON RD,06/27/2017 12:00:00 AM 17:00,37.899628, -122.260739
Tuesday,17034027,NARCOTICS,DRUG VIOLATION,100 ALVARADO RD,06/13/2017 12:00:00 AM 22:25,37.857707, -122.239858
Tuesday,17020129,DISTURBANCE,DISORDERLY CONDUCT,1000 KEITH AVE,04/11/2017 12:00:00 AM 12:55,37.890366, -122.266998
Tuesday,17034078,THEFT MISD. (UNDER $950),LARCENY,3000 WHEELER ST,06/13/2017 12:00:00 AM 20:00,37.855389, -122.264552
Tuesday,17090594,THEFT MISD. (UNDER $950),LARCENY,1100 UNIVERSITY AVE,03/21/2017 12:00:00 AM 08:35,37.869067, -122.292043
